"id","species","dia83","dia84","dia85","dia86","dia87","dia88","dia89","dia90","treat"
4717,"Co",NA,NA,NA,NA,NA,NA,NA,NA,1
4718,"Co",NA,NA,NA,NA,NA,NA,NA,NA,1
4719,"Co",NA,NA,NA,NA,NA,NA,NA,NA,3
4720,"Co",NA,NA,NA,NA,NA,NA,NA,NA,1
4721,"Co",NA,NA,NA,NA,NA,NA,NA,NA,2
4722,"Co",NA,NA,NA,NA,NA,NA,NA,NA,3
4723,"Co",NA,NA,NA,NA,NA,NA,NA,NA,3
4725,"Co",NA,NA,NA,NA,NA,NA,NA,NA,2
4726,"Co",NA,NA,NA,NA,NA,NA,NA,NA,1
4727,"Co",NA,NA,NA,NA,NA,NA,NA,NA,2
4728,"Co",NA,NA,NA,NA,NA,NA,NA,NA,2
4729,"Co",NA,NA,NA,NA,NA,NA,NA,NA,3
4730,"Co",NA,NA,NA,NA,NA,NA,NA,NA,3
4731,"Co",NA,NA,NA,NA,NA,NA,NA,NA,3
4732,"Co",NA,NA,NA,NA,NA,NA,NA,NA,3
4734,"Co",NA,NA,NA,NA,NA,NA,NA,NA,3
4735,"Co",NA,NA,NA,NA,NA,NA,NA,NA,2
4736,"Co",NA,NA,NA,NA,NA,NA,NA,NA,3
4737,"Co",NA,NA,NA,NA,NA,NA,NA,NA,2
4738,"Co",NA,NA,NA,NA,NA,NA,NA,NA,2
4739,"Co",NA,NA,NA,NA,NA,NA,NA,NA,3
4740,"Co",NA,NA,NA,NA,NA,NA,NA,NA,1
4741,"Co",NA,NA,NA,NA,NA,NA,NA,NA,1
4742,"Co",NA,NA,NA,NA,NA,NA,NA,NA,3
4743,"Co",NA,NA,NA,NA,NA,NA,NA,NA,3
4744,"Co",NA,NA,NA,NA,NA,NA,NA,NA,3
4745,"Co",NA,NA,NA,NA,NA,NA,NA,NA,1
4746,"Co",NA,NA,NA,NA,NA,NA,NA,NA,1
4747,"Co",NA,NA,NA,NA,NA,NA,NA,NA,3
4748,"Co",NA,NA,NA,NA,NA,NA,NA,NA,3
4749,"Co",NA,NA,NA,NA,NA,NA,NA,NA,3
4750,"Co",NA,NA,NA,NA,NA,NA,NA,NA,3
4751,"Co",NA,NA,NA,NA,NA,NA,NA,NA,3
4752,"Co",NA,NA,NA,NA,NA,NA,NA,NA,1
4753,"Co",NA,NA,NA,NA,NA,NA,NA,NA,3
4754,"Co",NA,NA,NA,NA,NA,NA,NA,NA,2
4755,"Co",NA,NA,NA,NA,NA,NA,NA,NA,1
4756,"Co",NA,NA,NA,NA,NA,NA,NA,NA,3
4757,"Co",NA,NA,NA,NA,NA,NA,NA,NA,2
4758,"Co",NA,NA,NA,NA,NA,NA,NA,NA,2
4759,"Co",NA,NA,NA,NA,NA,NA,NA,NA,1
4760,"Co",NA,NA,NA,NA,NA,NA,NA,NA,2
4761,"Co",NA,NA,NA,NA,NA,NA,NA,NA,2
4762,"Co",NA,NA,NA,NA,NA,NA,NA,NA,3
4763,"Co",NA,NA,NA,NA,NA,NA,NA,NA,1
4764,"Co",NA,NA,NA,NA,NA,NA,NA,NA,2
4765,"Co",NA,NA,NA,NA,NA,NA,NA,NA,1
4766,"Co",NA,NA,NA,NA,NA,NA,NA,NA,3
4767,"Co",NA,NA,NA,NA,NA,NA,NA,NA,2
4768,"Co",NA,NA,NA,NA,NA,NA,NA,NA,1
4769,"Co",NA,NA,NA,NA,NA,NA,NA,NA,2
4770,"Co",NA,NA,NA,NA,NA,NA,NA,NA,2
4771,"Co",NA,NA,NA,NA,NA,NA,NA,NA,2
4772,"Co",NA,NA,NA,NA,NA,NA,NA,NA,1
4773,"Co",NA,NA,NA,NA,NA,NA,NA,NA,2
4774,"Co",NA,NA,NA,NA,NA,NA,NA,NA,1
4775,"Co",NA,NA,NA,NA,NA,NA,NA,NA,1
5001,"Mg",534,537,539,543,544,546,545,550,1
5002,"Mg",435,440,446,455,462,468,475,484,2
5003,"Mg",513,514,517,520,522,524,523,525,1
5004,"Mg",497,499,504,508,513,516,518,522,2
5006,"Mg",159,158,159,160,160,159,159,159,3
5007,"Mg",241,243,249,256,264,271,277,283,1
5008,"Mg",434,438,442,450,455,461,467,475,3
5009,"Mg",480,480,484,486,489,492,492,495,3
5011,"Mg",199,201,203,208,210,NA,NA,NA,3
5012,"Mg",53,52,53,53,55,56,59,60,3
5013,"Mg",112,113,119,123,127,130,133,139,3
5016,"Mg",48.8,49,55,60,64,69,75,80,1
5017,"Mg",142,151,159,168,174,181,187,193,1
5018,"Mg",655,655,656,658,658,660,659,660,2
5019,"Mg",88,88,88,88,88,88,88,89,1
5020,"Mg",93,93,97,100,102,106,110,114,3
5021,"Mg",92,94,98,102,106,110,115,116,1
5022,"Mg",94,94,96,99,102,104,105,108,3
5023,"Mg",341,343,344,347,347,351,353,357,2
5024,"Mg",131,131,131,131,132,132,131,131,1
5025,"Mg",58,60,62,66,67,70,72,75,2
5026,"Mg",119,118,120,123,124,126,128,130,1
5027,"Mg",NA,61,68,75,82,91,99,109,3
5028,"Mg",345,NA,NA,NA,NA,NA,NA,NA,3
5029,"Mg",50,50,52,53,54,55,56,58,3
5030,"Mg",143,143,143,144,145,146,148,149,2
5031,"Mg",93,96,99,102,103,105,106,109,3
5032,"Mg",41,44,47,50,52,54,55,56,2
5033,"Mg",383,382,382,385,385,386,387,389,2
5034,"Mg",385,389,394,399,403,406,410,418,2
5035,"Mg",47,51,54,56,57,58,59,61,2
5036,"Mg",569,573,578,586,590,592,595,600,1
5037,"Mg",43,42,44,44,45,45,NA,NA,2
5038,"Mg",510,511,514,517,518,518,520,521,2
5039,"Mg",42,40,41,41,41,42,44,46,1
5040,"Mg",286,288,291,295,298,299,301,305,1
5041,"Mg",66,69,70,71,71,71,71,71,1
5042,"Mg",75,74,75,75,76,76,76,75,1
5043,"Mg",303,304,307,310,311,310,310,311,1
5044,"Mg",306,308,309,311,311,313,315,315,2
5045,"Mg",302,304,307,313,314,316,317,319,3
5046,"Mg",323,325,330,336,340,342,345,349,3
5047,"Mg",326,327,328,330,331,332,332,333,2
5048,"Mg",321,321,323,327,329,330,332,336,3
5049,"Mg",143,143,143,143,143,143,143,144,3
5050,"Mg",32.2,36,35.7,39.4,39.9,39.8,38,40,3
5051,"Mg",438,440,443,446,448,450,453,457,2
5052,"Mg",545,552,557,560,565,569,574,578,3
5053,"Mg",94,93,96,101,103,104,105,106,1
5054,"Mg",348,356,354,358,359,360,360,364,2
5055,"Mg",40,40,40,41,41,41,41,42,2
5062,"Mg",44,44,44,43,44,47,51,54,3
5063,"Mg",142,142,142,142,142,142,142,143,3
5064,"Mg",541,541,543,542,543,NA,NA,NA,3
5065,"Mg",11.1,10.5,11,11.7,11.9,12.9,12.8,13,1
5066,"Mg",10,11.2,11.7,12.1,12.4,13.1,13.1,13.5,3
5067,"Mg",145,148,149,151,154,156,161,168,1
5068,"Mg",36,36,38,40,40,41,45,49,3
5069,"Mg",194,193,193,194,193,194,193,193,2
5070,"Mg",285,287,291,297,301,304,306,311,3
5072,"Mg",6.9,7,7.1,8.7,8.6,8.3,8.5,8.3,2
5073,"Mg",28.5,29.3,30.5,31.1,32.3,32.1,32.2,32,2
5074,"Mg",348,347,347,347,346,347,346,346,1
5075,"Mg",137,136,136,137,137,137,136,NA,1
5076,"Mg",63,65,67,68,69,70,71,72,1
5077,"Mg",86,88,90,94,95,97,98,99,1
5078,"Mg",196,199,202,206,212,216,220,225,2
5079,"Mg",79,79,79,80,81,81,82,82,1
5080,"Mg",49,49,50,51,51,52,54,57,2
5081,"Mg",327,331,336,341,346,349,352,357,1
5082,"Mg",820,NA,NA,NA,NA,NA,NA,NA,2
5083,"Mg",9.1,9.7,10.1,11,11.2,11.5,11.6,11.5,3
5084,"Mg",12.6,NA,NA,NA,NA,NA,NA,NA,1
5085,"Mg",2.6,NA,NA,NA,NA,NA,NA,NA,2
5086,"Mg",455,453,457,458,458,460,459,459,3
5087,"Mg",13.1,12.7,13.2,14.5,14.6,14.2,14.2,14.7,2
5088,"Mg",170,170,171,173,172,175,176,178,3
5089,"Mg",71,71,74,75,78,81,83,87,3
5090,"Mg",578,579,580,583,584,584,584,584,1
5091,"Mg",29,31,32.5,33.7,35.4,36.4,37.6,38.6,1
5092,"Mg",116,114,114,115,116,116,116,117,1
5093,"Mg",83,82,83,83,83,83,83,83,1
5094,"Mg",143,143,144,146,148,149,151,153,3
5095,"Mg",187,187,187,188,190,190,190,190,1
5096,"Mg",48,49,51,53,55,56,57,58,2
5097,"Mg",184,182,186,189,194,198,202,208,3
5098,"Mg",99,99,100,100,100,100,100,100,1
5099,"Mg",23.2,23.5,26.4,28.2,30.2,30.7,31.1,NA,3
5100,"Mg",118,119,121,122,124,125,127,131,3
5101,"Mg",496,497,498,501,502,502,503,505,3
5102,"Mg",386,386,386,386,386,386,386,386,2
5103,"Mg",13.5,13.7,15.7,17.9,18.5,19,19.4,20.2,1
5104,"Mg",NA,NA,NA,NA,NA,NA,NA,NA,1
5105,"Mg",40,40,41,42,42,44,46,45,2
5106,"Mg",51,51,54,56,59,61,62,63,3
6001,"La",3.9,3.8,4,NA,NA,NA,NA,NA,2
6002,"La",15.6,16.7,16,17.4,17.6,19,21.8,15,1
6003,"La",14.9,14.9,10.4,15,16,16.7,16.7,17.4,2
6004,"La",8.1,8.2,8.2,9.2,NA,NA,NA,NA,2
6005,"La",1260,NA,NA,NA,NA,NA,NA,NA,2
6006,"La",2.3,3.3,NA,NA,NA,NA,NA,NA,1
6008,"La",380,379,379,379,378,379,378,378,2
6009,"La",51.1,52,52,52,53,53,53,53,2
6010,"La",14.5,14.2,13.9,16.1,15.6,15.2,16.3,15.8,2
6014,"La",754,754,757,756,758,759,760,762,2
6015,"La",870,941,950,949,949,900,902,905,1
6016,"La",6.8,6.9,7.8,8.2,8.5,8.6,8.7,8.6,3
6017,"La",8.9,9.9,10.2,11.3,12.2,12.4,12.7,12.6,2
6018,"La",2.2,2.7,3.4,4,4.2,4.6,5.2,5.6,1
6019,"La",18.4,20.3,21.6,22.5,21.4,22.1,23,22.3,3
6020,"La",13,14.2,14.7,15.8,16.5,16.1,17,17.3,1
6021,"La",5.1,NA,NA,NA,NA,NA,NA,NA,3
6022,"La",15,15,15.3,16.6,16.5,16.6,17.4,16.6,3
6023,"La",3.5,3.9,4,5.7,7,7.7,7.8,8.5,1
6024,"La",4.8,5.4,5.4,5.9,5.9,6.3,6.4,7.2,3
6025,"La",11.5,11.8,19.6,20.5,NA,NA,NA,NA,1
6026,"La",3.1,5.6,8,11.8,13,13,13.7,14.6,1
6027,"La",1060,NA,NA,NA,NA,NA,NA,NA,3
6028,"La",2.3,2.3,2.8,3.6,3.6,3.8,4.3,4.3,2
6029,"La",3.3,4.8,7,10.6,10.5,11.1,11.9,12.3,1
6034,"La",20.1,23.1,23.5,23.7,24.8,27.4,29.2,30,3
6035,"La",9.8,8.3,8.8,9.9,9.1,10.1,9.6,9.9,2
6036,"La",3.6,3.9,4.9,7.4,8,7.9,8.3,NA,2
6038,"La",4,3.8,5.3,6.6,6.6,6.6,7.1,7.8,1
6039,"La",2.2,2,2.3,2.8,4.5,4.5,4.4,4.3,2
6040,"La",930,NA,NA,NA,NA,NA,NA,NA,2
6041,"La",4.4,NA,NA,NA,NA,NA,NA,NA,3
6043,"La",6.7,7.7,7.5,7.8,7.8,8,8.5,8.5,2
6044,"La",6.5,8.2,8.5,9.9,10.1,10.2,11,11.6,2
6045,"La",4,4.4,4.7,5.3,5.7,NA,NA,NA,1
6046,"La",2.4,2.9,NA,NA,NA,NA,NA,NA,3
6047,"La",2.4,2.8,4,4.1,4.1,4.8,NA,NA,3
6048,"La",2.6,3.2,3.3,NA,NA,NA,NA,NA,2
6049,"La",8.3,8.8,9.2,10.1,10.8,11.2,11.4,12.3,1
6050,"La",8.2,8,9,9.9,9.5,10.2,9.7,10.8,2
6051,"La",4.8,5.1,3.4,3.8,4.8,NA,NA,NA,3
6052,"La",3,3.2,2.8,3.2,3.2,NA,NA,NA,3
6053,"La",3.5,3.5,3.7,4.3,4.9,4.7,4.8,NA,3
6054,"La",4.6,4.6,4.8,6,5.8,6.2,NA,NA,1
6055,"La",17.7,17.1,17.4,17.8,17.6,17.2,17.5,17.5,3
6057,"La",8.3,8.4,8.7,8.8,14.5,14.8,15.1,5.3,1
6058,"La",1190,NA,NA,NA,NA,NA,NA,NA,3
6060,"La",5,5.5,6.8,8.2,8.3,8.6,8.6,9.1,2
6061,"La",840,NA,NA,NA,NA,NA,NA,NA,2
6063,"La",42,43,45,48,51,54,57,61,2
6065,"La",2.4,2.6,NA,NA,NA,NA,NA,NA,2
6066,"La",426,430,437,446,450,458,459,463,1
6067,"La",140,142,143,145,147,155,162,165,2
6068,"La",1110,NA,NA,NA,NA,NA,NA,NA,3
6069,"La",730,NA,NA,NA,NA,NA,NA,NA,1
6070,"La",4.9,5.6,6.4,NA,NA,NA,NA,NA,2
6076,"La",12,13.1,13.2,14.1,14.6,14.7,14.9,17.8,1
6081,"La",1170,NA,NA,NA,NA,NA,NA,NA,2
6082,"La",28.4,31.9,32.4,33,23.2,23.5,24.2,24,3
6084,"La",391,393,393,395,396,397,397,397,1
6085,"La",19.2,20.4,22,23.2,24.3,24.6,25.4,25.1,3
6086,"La",3.2,NA,NA,NA,NA,NA,NA,NA,2
6087,"La",25.5,25.5,26.4,26.1,24.2,24.1,NA,NA,2
6088,"La",56,58,58,60,60,61,60,61,3
6089,"La",870,NA,NA,NA,NA,NA,NA,NA,3
6090,"La",6.4,6.8,7.2,8,8,7.8,8.2,8.5,3
6091,"La",2,2.6,3,3.5,NA,NA,NA,NA,3
6094,"La",6.3,6.9,7.2,7.7,7.7,NA,NA,NA,3
6095,"La",7.3,8,8,19.2,NA,NA,NA,NA,2
6096,"La",8.9,9.5,9.6,10.3,10.2,10.7,11.6,11.9,2
6097,"La",57,56,59,59,59,59,59,59,1
6098,"La",6.7,6.5,7,7.9,7.7,8.6,11.3,14.9,3
6099,"La",4.2,6.8,8.6,10.3,11.9,13.2,14.9,16.3,2
6100,"La",NA,10.9,11.5,12.5,12.3,12.5,13,21.3,3
6101,"La",2.4,NA,NA,NA,NA,NA,NA,NA,3
7001,"Ha",1040,NA,NA,NA,NA,NA,NA,NA,1
7002,"Ha",1220,NA,NA,NA,NA,NA,NA,NA,1
7003,"Ha",1120,NA,NA,NA,NA,NA,NA,NA,2
7004,"Ha",810,NA,NA,NA,NA,NA,NA,NA,1
7005,"Ha",543,547,549,551,553,556,560,564,1
7006,"Ha",960,NA,NA,NA,NA,NA,NA,NA,2
7007,"Ha",554,NA,NA,NA,NA,NA,NA,NA,1
7008,"Ha",694,698,703,713,721,732,742,755,3
7009,"Ha",832,834,840,845,847,NA,NA,NA,1
7010,"Ha",610,635,646,661,674,690,702,714,2
7011,"Ha",533,541,549,555,562,573,583,594,3
7012,"Ha",900,NA,NA,NA,NA,NA,NA,NA,2
7013,"Ha",619,625,629,633,633,635,636,639,2
7014,"Ha",523,531,542,552,558,565,568,573,2
7015,"Ha",1130,NA,NA,NA,NA,NA,NA,NA,2
7016,"Ha",980,NA,NA,NA,NA,NA,NA,NA,3
7017,"Ha",800,NA,NA,NA,NA,NA,NA,NA,1
7018,"Ha",760,NA,NA,NA,NA,NA,NA,NA,2
7019,"Ha",1290,NA,NA,NA,NA,NA,NA,NA,3
7020,"Ha",850,NA,NA,NA,NA,NA,NA,NA,3
7021,"Ha",430,436,448,457,463,473,483,492,3
7022,"Ha",1110,NA,NA,NA,NA,NA,NA,NA,3
7023,"Ha",303,314,323,334,337,341,347,355,3
7024,"Ha",1180,NA,NA,NA,NA,NA,NA,NA,3
7025,"Ha",1170,NA,NA,NA,NA,NA,NA,NA,1
7026,"Ha",1230,NA,NA,NA,NA,NA,NA,NA,2
7027,"Ha",790,NA,NA,NA,NA,NA,NA,NA,1
7028,"Ha",594,603,612,622,626,626,626,625,3
7029,"Ha",1610,NA,NA,NA,NA,NA,NA,NA,2
7030,"Ha",790,NA,NA,NA,NA,NA,NA,NA,3
7032,"Ha",265,269,271,273,274,277,281,285,2
7033,"Ha",1310,NA,NA,NA,NA,NA,NA,NA,2
7034,"Ha",702,716,730,743,753,766,777,789,1
7035,"Ha",1870,NA,NA,NA,NA,NA,NA,NA,3
7036,"Ha",306,313,320,328,334,341,348,354,1
7038,"Ha",706,716,727,736,743,754,762,773,2
7039,"Ha",1240,NA,NA,NA,NA,NA,NA,NA,1
7040,"Ha",900,NA,NA,NA,NA,NA,NA,NA,2
7041,"Ha",1010,NA,NA,NA,NA,NA,NA,NA,3
7042,"Ha",243,259,276,291,303,318,329,336,2
7043,"Ha",146,149,150,150,150,150,151,151,2
7044,"Ha",214,225,234,244,251,257,259,263,3
7045,"Ha",187,197,204,212,217,221,225,227,1
7046,"Ha",160,162,166,169,171,174,177,180,2
7047,"Ha",97,98,99,100,100,100,100,101,3
7048,"Ha",1190,NA,NA,NA,NA,NA,NA,NA,2
7049,"Ha",720,NA,NA,NA,NA,NA,NA,NA,2
7050,"Ha",1000,NA,NA,NA,NA,NA,NA,NA,2
7051,"Ha",97,99,106,112,117,122,125,126,1
7052,"Ha",150,150,150,151,150,150,151,151,2
7053,"Ha",763,763,766,769,742,745,750,752,2
7054,"Ha",333,335,336,347,355,366,377,390,3
7056,"Ha",75.5,78,83,87,91,93,95,95,3
7057,"Ha",78,79,80,81,82,82,82,82,2
7058,"Ha",8.4,11.6,13.7,15.1,8.6,NA,NA,NA,3
7059,"Ha",4.8,5.1,7.6,NA,NA,NA,NA,NA,1
7060,"Ha",6.6,13.4,14.3,17.6,23.4,25.4,26.1,25.9,1
7061,"Ha",47,46,46,47,48,49,49,51,3
7062,"Ha",232,239,244,249,253,256,258,261,2
7063,"Ha",78,78,77,77,77,77,77,NA,1
7064,"Ha",52,53,54,54,55,55,55,56,3
7065,"Ha",32.4,33.7,33.4,33.8,34.1,34.2,33.8,NA,3
7066,"Ha",93,95,97,98,98,99,98,99,1
7067,"Ha",179,181,182,182,182,182,182,182,3
7068,"Ha",790,NA,NA,NA,NA,NA,NA,NA,2
7069,"Ha",1030,NA,NA,NA,NA,NA,NA,NA,2
7070,"Ha",1020,NA,NA,NA,NA,NA,NA,NA,1
7071,"Ha",440,455,471,488,500,516,530,534,3
7073,"Ha",506,NA,NA,538,NA,519,528,537,3
7074,"Ha",29.5,30.5,30.8,31.3,31.8,31.9,32.5,34.3,3
7075,"Ha",65,72,75,75,75,75,75,75,1
7076,"Ha",1070,NA,NA,NA,NA,NA,NA,NA,2
7077,"Ha",237,242,248,251,254,257,262,269,3
7078,"Ha",1310,NA,NA,NA,NA,NA,NA,NA,2
7079,"Ha",255,254,253,254,254,255,255,256,1
7080,"Ha",58,59,60,62,63,63,63,64,1
7081,"Ha",118,121,125,131,132,139,145,149,1
7082,"Ha",252,261,275,288,300,314,327,340,2
7083,"Ha",115,116,115,117,117,116,116,115,2
7084,"Ha",146,148,153,155,158,160,162,164,3
7085,"Ha",81,87,94,100,104,108,108,110,2
7086,"Ha",185,186,188,189,190,191,194,196,3
7087,"Ha",960,NA,NA,NA,NA,NA,NA,NA,3
7088,"Ha",1110,NA,NA,NA,NA,NA,NA,NA,3
7089,"Ha",67,68,71,70,71,72,74,75,3
7090,"Ha",179,183,191,198,203,207,211,215,2
7091,"Ha",123,129,134,145,151,158,163,169,2
7092,"Ha",95,95,96,96,96,97,98,104,2
7093,"Ha",NA,NA,NA,NA,NA,NA,NA,NA,2
7094,"Ha",NA,NA,NA,NA,NA,NA,NA,NA,3
7095,"Ha",NA,NA,NA,NA,NA,NA,NA,NA,3
7096,"Ha",NA,50,55,62,67,68,70,74,3
7097,"Ha",NA,35,37,37,38,38,39,38,2
7098,"Ha",NA,252,263,272,279,293,307,323,2
7099,"Ha",NA,1000,NA,NA,NA,NA,NA,NA,1
7100,"Ha",NA,1050,NA,NA,NA,NA,NA,NA,3
7101,"Ha",NA,89,89,90,90,90,90,90,3
7102,"Ha",NA,626,631,636,638,641,644,648,2
7103,"Ha",NA,83,92,99,106,112,117,121,3
7104,"Ha",NA,146,156,164,172,179,186,190,1
7105,"Ha",NA,107,107,108,109,108,108,109,2
7106,"Ha",NA,151,160,168,174,176,191,210,3
7107,"Ha",NA,134,138,149,161,170,180,188,2
7108,"Ha",NA,42,43,44,46,47,48,50,3
7109,"Ha",NA,427,445,462,453,460,467,480,1
7110,"Ha",NA,184,194,204,211,219,227,235,1
7111,"Ha",NA,291,302,311,316,324,331,339,2
7112,"Ha",NA,160,161,162,162,164,167,168,1
7113,"Ha",NA,64,64,64,64,64,64,NA,1
7114,"Ha",NA,1028,NA,NA,NA,NA,NA,NA,1
7115,"Ha",NA,830,NA,NA,NA,NA,NA,NA,3
7116,"Ha",NA,342,343,345,346,347,350,352,2
7117,"Ha",11.2,22,30.6,35.6,37.9,37.9,38.4,39.1,1
7118,"Ha",NA,33.6,32.6,33.7,33.8,35,35.5,35.9,3
7121,"Ha",NA,NA,54,54,55,54,54,54,1
7122,"Ha",NA,NA,18.5,20.7,21.9,22.2,22.3,22.8,2
7123,"Ha",NA,NA,104,NA,116,117,117,120,2
7124,"Ha",NA,NA,1090,NA,NA,NA,NA,NA,2
7125,"Ha",NA,NA,1150,NA,NA,NA,NA,NA,3
7126,"Ha",NA,NA,840,NA,NA,NA,NA,NA,3
7127,"Ha",NA,NA,99,102,103,105,105,106,3
7128,"Ha",NA,NA,60,61,61,61,62,61,1
7129,"Ha",NA,NA,595,596,596,597,595,596,3
7130,"Ha",NA,NA,147,154,156,158,159,162,1
7131,"Ha",NA,NA,152,157,160,161,164,NA,1
7132,"Ha",NA,NA,208,213,217,221,224,229,3
7133,"Ha",NA,NA,143,143,142,143,143,143,2
7134,"Ha",NA,NA,32.5,33.3,35,36.1,36.5,38.5,2
7135,"Ha",NA,NA,804,811,815,820,826,831,1
7136,"Ha",NA,NA,300,310,319,329,336,343,3
7137,"Ha",NA,NA,NA,NA,NA,NA,NA,NA,2
7138,"Ha",NA,NA,61,61,61,61,61,61,1
7139,"Ha",NA,NA,29,40,47,53,56,57,2
7140,"Ha",NA,NA,14.2,10.9,11.3,11.3,12.5,13.4,2
7141,"Ha",NA,NA,11.5,11.9,11.8,NA,NA,NA,3
7142,"Ha",NA,NA,146,162,174,187,194,201,3
7143,"Ha",NA,NA,NA,198,206,220,232,245,1
7144,"Ha",NA,NA,NA,712,733,751,767,784,2
7146,"Ha",NA,NA,NA,1370,NA,NA,NA,NA,3
7147,"Ha",NA,NA,NA,984,NA,NA,NA,NA,2
7148,"Ha",NA,NA,NA,32.3,35,36.4,36.8,37.3,1
7149,"Ha",NA,NA,NA,580,584,587,591,597,2
7150,"Ha",NA,NA,NA,262,265,267,268,268,1
7151,"Ha",NA,NA,NA,26.2,40,40,41,13.6,2
7152,"Ha",NA,NA,NA,247,246,246,246,246,2
7153,"Ha",NA,NA,NA,396,406,416,422,433,2
7154,"Ha",NA,NA,NA,279,288,305,318,321,2
7155,"Ha",NA,NA,NA,595,595,598,601,607,1
7156,"Ha",NA,NA,NA,876,878,882,886,893,2
7157,"Ha",NA,NA,NA,861,NA,NA,NA,NA,1
7158,"Ha",NA,NA,NA,46,47,49,51,53,1
7159,"Ha",NA,NA,NA,481,481,480,480,480,3
7160,"Ha",NA,NA,NA,1065,NA,NA,NA,NA,3
7161,"Ha",NA,NA,NA,689,688,688,687,687,2
7162,"Ha",NA,NA,NA,NA,1108,NA,NA,NA,2
7163,"Ha",NA,NA,NA,NA,651,658,664,668,3
7164,"Ha",NA,NA,NA,NA,NA,101,101,103,1
7165,"Ha",NA,NA,NA,NA,NA,136,137,141,3
7166,"Ha",NA,NA,NA,NA,NA,51,52,53,3
7167,"Ha",NA,NA,NA,NA,NA,343,346,350,1
7168,"Ha",NA,NA,NA,NA,NA,76,77,77,2
7169,"Ha",NA,NA,NA,NA,NA,26.6,27.2,27.7,3
7170,"Ha",NA,NA,NA,NA,NA,92,98,105,3
7171,"Ha",NA,NA,NA,NA,NA,121,84,85,2
7172,"Ha",NA,NA,NA,NA,NA,106,110,114,3
7173,"Ha",NA,NA,NA,NA,NA,88,88,88,2
7174,"Ha",NA,NA,NA,NA,NA,17.4,17.5,18.8,3
7175,"Ha",NA,NA,NA,NA,NA,6.2,7.6,7.6,1
7176,"Ha",NA,NA,NA,NA,NA,636,638,642,1
7177,"Ha",NA,NA,NA,NA,NA,15.2,21.1,27,3
7178,"Ha",NA,NA,NA,NA,NA,9.8,9.7,10.3,2
7179,"Ha",NA,NA,NA,NA,NA,7.3,NA,NA,3
7180,"Ha",NA,NA,NA,NA,NA,165,176,188,1
7181,"Ha",NA,NA,NA,NA,NA,96,98,99,3
7182,"Ha",NA,NA,NA,NA,NA,102,102,103,3
7183,"Ha",NA,NA,NA,NA,NA,NA,39,40,3
7184,"Ha",NA,NA,NA,NA,NA,NA,284,295,1
7185,"Ha",NA,NA,NA,NA,NA,NA,350,370,1
7186,"Ha",NA,NA,NA,NA,NA,NA,NA,219,1
7187,"Ha",NA,NA,NA,NA,NA,NA,NA,NA,2
7188,"Ha",NA,NA,NA,NA,NA,NA,NA,NA,1
7189,"Ha",NA,NA,NA,NA,NA,NA,NA,NA,1
7190,"Ha",NA,NA,NA,NA,NA,NA,NA,NA,3
7192,"Ha",NA,NA,NA,NA,NA,NA,NA,NA,2
7193,"Ha",NA,NA,NA,NA,NA,NA,NA,NA,2
7194,"Ha",NA,NA,NA,NA,NA,NA,NA,NA,3
7195,"Ha",NA,NA,NA,NA,NA,NA,NA,NA,3
7196,"Ha",NA,NA,NA,NA,NA,NA,NA,NA,1
7197,"Ha",NA,NA,NA,NA,NA,NA,NA,NA,1
7198,"Ha",NA,NA,NA,NA,NA,NA,NA,NA,2
7199,"Ha",NA,NA,NA,NA,NA,NA,NA,NA,2
7200,"Ha",NA,NA,NA,NA,NA,NA,NA,NA,3
7201,"Ha",NA,NA,NA,NA,NA,NA,NA,NA,3
7202,"Ha",NA,NA,NA,NA,NA,NA,NA,NA,1
7203,"Ha",NA,NA,NA,NA,NA,NA,NA,NA,1
7204,"Ha",NA,NA,NA,NA,NA,NA,NA,NA,3
7205,"Ha",NA,NA,NA,NA,NA,NA,NA,NA,1
7206,"Ha",NA,NA,NA,NA,NA,NA,NA,NA,3
7207,"Ha",NA,NA,NA,NA,NA,NA,NA,NA,1
7208,"Ha",NA,NA,NA,NA,NA,NA,NA,NA,1
7209,"Ha",NA,NA,NA,NA,NA,NA,NA,NA,3
7210,"Ha",NA,NA,NA,NA,NA,NA,NA,NA,2
7211,"Ha",NA,NA,NA,NA,NA,NA,NA,NA,3
7212,"Ha",NA,NA,NA,NA,NA,NA,NA,NA,3
7213,"Ha",NA,NA,NA,NA,NA,NA,NA,NA,3
7214,"Ha",NA,NA,NA,NA,NA,NA,NA,NA,2
7215,"Ha",NA,NA,NA,NA,NA,NA,NA,NA,2
7216,"Ha",NA,NA,NA,NA,NA,NA,NA,NA,2
8001,"Hm",1210,NA,NA,NA,NA,NA,NA,NA,2
8002,"Hm",900,NA,NA,NA,NA,NA,NA,NA,3
8003,"Hm",1420,NA,NA,1492,1496,1502,1506,1511,1
8004,"Hm",980,NA,NA,NA,NA,NA,NA,NA,2
8005,"Hm",115,119,119,119,119,120,120,122,1
8006,"Hm",58,58,58,58,58,58,23.4,25.1,3
8007,"Hm",NA,40,40,40,41,41,41,42,1
8008,"Hm",990,999.1,1010,1024,1033,1044,1050,1060,2
8010,"Hm",1160,NA,NA,NA,NA,NA,NA,NA,1
8011,"Hm",3.7,4.3,5.3,NA,NA,NA,NA,NA,2
8012,"Hm",7.7,13,16.1,20.5,21.7,21.4,21.7,21.5,2
8013,"Hm",48,47,48,48,48,48,48,48,1
